43977
NM_001101561	19928244	19928835	20001395	1	1	1926
NR_105840	20017386	20017493	20001395	2	1	1927
NM_001025393	20032274	20062306	20017493	1	12	1928
NM_001025392	20032274	20062306	20062306	1	13	1940
NM_153787	20032274	20062306	20062306	1	13	1953
NM_027930	20067624	20081474	20062306	1	7	1966
NM_001347366	20116857	20268133	20081474	2	12	1973
NM_013875	20116857	20444883	20268133	2	13	1985
NM_026203	20672352	20800234	20444883	1	24	1998
NM_001358561	20672352	20800234	20800234	1	23	2022
NM_001177776	20760625	20800234	20800234	1	7	2045
NM_010848	20844735	20880789	20800234	2	15	2052
NM_001198914	20844735	20880789	20880789	2	16	2067
NR_152786	20906749	20908423	20880789	1	2	2083
NM_001145209	21015784	21033350	20908423	1	5	2085
NM_019702	21015784	21088694	21033350	1	18	2090
NM_001042593	21015784	21088694	21088694	1	18	2108
NR_045352	21038893	21061860	21088694	2	4	2126
NM_178713	21097105	21116383	21088694	1	7	2130
NR_027968	21312950	21342180	21116383	1	3	2137
NR_045843	21410650	21413783	21342180	1	3	2140
NM_001161845	21601989	21719707	21413783	1	14	2143
NM_001161847	21698477	21719707	21719707	1	12	2157
NM_001161848	21705909	21719707	21719707	1	12	2169
NM_001161849	21712028	21719707	21719707	1	12	2181
NM_001161850	21713695	21719707	21719707	1	12	2193
NM_011361	21714471	21719707	21719707	1	12	2205
NM_053264	21786114	21787884	21719707	2	1	2217
NM_001254744	21832855	21869075	21787884	2	2	2218
NM_001254745	21864109	21869075	21869075	2	2	2220
NM_001359808	21878374	21903719	21869075	1	9	2222
NM_001359809	21878374	21903719	21903719	1	8	2231
NM_009016	21878414	22093944	21903719	1	10	2239
NM_198193	21893302	21903719	22093944	1	7	2249
NM_009017	21893680	22093918	22093944	1	7	2256
NM_009018	21893707	22093944	22093944	1	7	2263
NM_001177775	21993279	22008653	22093944	1	6	2270
NR_015465	22026587	22033953	22093944	1	3	2276
NM_020030	22081699	22093944	22093944	1	7	2279
NR_028580	22122618	22127275	22093944	1	2	2286
NM_178934	22364816	22423685	22127275	1	5	2288
NM_011603	22423682	22451252	22423685	2	7	2293
NR_106123	22449177	22449237	22451252	2	1	2300
NM_011545	22537080	22539948	22451252	2	2	2301
NM_001347372	22822767	23069695	22539948	2	19	2303
NM_010167	22822767	23069748	23069695	2	19	2322
NM_011295	23504988	23507014	23069748	2	6	2341
NR_037680	23505152	23505256	23507014	2	1	2347
NR_037681	23505560	23505626	23507014	2	1	2348
NM_001358813	23516791	23547773	23507014	1	13	2349
NM_183116	23516791	23547773	23547773	1	14	2362
NM_001358812	23516791	23547773	23547773	1	14	2376
NM_011979	23571267	23589648	23547773	1	7	2390
NM_011704	23614493	23625148	23589648	1	7	2397
NM_053205	23640211	23641209	23625148	1	1	2404
NM_001007266	23658377	23661388	23641209	1	2	2405
NM_001008429	23669363	23670394	23661388	1	1	2407
NM_001008499	23680299	23681342	23670394	1	1	2408
NM_001009574	23690511	23691524	23681342	1	1	2409
NM_001010828	23704414	23705451	23691524	2	1	2410
NM_001010829	23712210	23713286	23705451	2	1	2411
NM_001010827	23719744	23720820	23713286	1	1	2412
NM_001010838	23747027	23748103	23720820	1	1	2413
NM_001010835	23757419	23758495	23748103	1	1	2414
NM_001010839	23769315	23770391	23758495	1	1	2415
NM_001010830	23796305	23797339	23770391	1	1	2416
NM_001010837	23811065	23812099	23797339	2	1	2417
NM_001010840	23820648	23821756	23812099	2	1	2418
NM_001010831	23828293	23829339	23821756	2	1	2419
NM_001358563	23869094	23908766	23829339	1	10	2420
NM_016797	23869122	23908766	23908766	1	10	2430
NM_021509	23943322	24022588	23908766	1	12	2440
NR_163910	24051493	24315608	24022588	2	5	2452
NM_010217	24315247	24318487	24315608	1	5	2457
NM_008813	24357719	24431964	24318487	2	25	2462
NM_001308327	24357719	24431964	24431964	2	25	2487
NM_001308329	24357719	24431964	24431964	2	25	2512
NM_134005	24493619	24556000	24431964	2	25	2537
NM_001166416	24589791	24633334	24556000	1	30	2562
NM_027347	24589791	24633334	24633334	1	29	2592
NR_105870	24630469	24630538	24633334	1	1	2621
NM_007482	24635012	24647275	24633334	2	8	2622
NM_001347460	24888895	24919975	24647275	2	2	2630
NM_018747	24888895	25018968	24919975	2	8	2632
NM_001199265	25079603	25243323	25018968	1	20	2640
NM_001358755	25079603	25243323	25243323	1	16	2660
NM_001358751	25079603	25243323	25243323	1	18	2676
NM_001358754	25079603	25243323	25243323	1	17	2694
NM_001358753	25079603	25243323	25243323	1	19	2711
NM_013511	25128173	25243323	25243323	1	20	2730
NM_001195596	25247748	25256077	25243323	2	2	2750
NR_136909	25256191	25393148	25256077	1	4	2752
NR_156009	25335437	25341368	25393148	2	4	2756
NR_045349	25499119	25557242	25393148	2	5	2760
NM_001358814	25710988	25798768	25557242	2	3	2765
NM_029881	25710988	25798857	25798768	2	2	2768
NR_028030	25798060	25799252	25798857	1	1	2770
NM_001013766	25949512	25980609	25799252	1	8	2771
NM_001115154	25949512	25991977	25980609	1	11	2779
NM_001347467	25994273	26093877	25991977	2	21	2790
NM_001359254	25994273	26093877	26093877	2	22	2811
NM_001359255	25994273	26093877	26093877	2	22	2833
NM_172787	25994273	26095024	26093877	2	22	2855
NR_033633	26393251	26394456	26095024	2	1	2877
NM_176837	26492317	26638453	26394456	1	15	2878
NM_008481	26701091	27336747	26638453	2	64	2893
NR_131034	27109671	27117030	27336747	1	5	2957
NM_008983	27794625	28317202	27336747	1	32	2962
NM_001359356	27794625	28317202	28317202	1	31	2994
NM_001359355	27794625	28317202	28317202	1	34	3025
NR_131208	28388165	28459111	28317202	1	4	3059
NM_001305663	28388165	28603623	28459111	1	6	3063
NM_178666	28388165	28603623	28603623	1	6	3069
NM_001374699	28388200	28517619	28603623	1	5	3075
NM_026336	28692093	28706111	28603623	2	6	3080
NM_026138	28863801	28919433	28706111	1	7	3086
NM_001162537	28931448	28950584	28919433	1	6	3093
NM_001110195	29032971	29066466	28950584	1	6	3099
NM_025855	29033305	29066466	29066466	1	6	3105
NM_001284279	29063981	29077518	29066466	2	3	3111
NM_001110198	29063981	29082247	29077518	2	4	3114
NM_001110197	29063981	29082247	29082247	2	4	3118
NM_026518	29063981	29082247	29082247	2	3	3122
NM_001110196	29063981	29082247	29082247	2	3	3125
NM_028351	29172912	29255672	29082247	2	5	3128
NM_001109747	29915814	29920345	29255672	2	3	3133
NM_028604	30254030	30320505	29920345	2	13	3136
NM_001358806	30254030	30320505	30320505	2	11	3149
NR_045008	30323000	30326439	30320505	2	1	3160
NM_025798	30328012	30338171	30326439	2	5	3161
NM_001111267	30365387	30375672	30338171	2	6	3166
NM_001358841	30365387	30523131	30375672	2	16	3172
NM_172495	30365387	30523131	30523131	2	16	3188
NM_001358842	30365387	30523131	30523131	2	15	3204
NM_013904	30552164	30562588	30523131	2	5	3219
NM_027168	31033210	31047891	30562588	1	6	3224
NM_001359364	31052178	31165763	31047891	2	8	3230
NM_001359365	31052178	31165763	31165763	2	7	3238
NM_001359366	31052178	31165763	31165763	2	5	3245
NM_009413	31052178	31165763	31165763	2	7	3250
NM_011509	31133531	31134240	31165763	2	1	3257
NM_001146349	31221692	31329530	31165763	2	6	3258
NM_001013411	31409124	32609720	31329530	2	7	3264
NM_001025286	31670384	32609720	32609720	2	4	3271
NM_029726	32803288	33196514	32609720	1	38	3275
NM_001364696	32803311	32916122	33196514	1	8	3313
NM_001364697	32803311	32920178	33196514	1	9	3321
NR_040657	32942150	32976162	33196514	2	3	3330
NM_001359139	33232091	33344489	33196514	2	5	3333
NM_175448	33232091	33344489	33344489	2	6	3338
NR_152723	33344051	33382237	33344489	1	5	3344
NM_001101452	33486229	33501920	33382237	2	6	3349
NM_020565	33577527	33599280	33501920	1	7	3355
NM_001162957	33624916	33635826	33599280	1	6	3362
NM_001359456	33638947	33671064	33635826	2	11	3368
NM_001359455	33638947	33671064	33671064	2	11	3379
NR_153113	33638947	33671064	33671064	2	10	3390
NM_028287	33644939	33671064	33671064	2	10	3400
NR_015526	33707021	33714860	33671064	2	1	3410
NM_025614	33716360	33739421	33714860	2	7	3411
NM_001162937	33757402	33829620	33739421	1	7	3418
NM_001081165	33758589	33764118	33829620	2	2	3425
NM_178908	33811157	33816324	33829620	2	2	3427
NM_175449	33845872	33847777	33829620	2	2	3429
NM_172508	33871194	33927040	33847777	2	6	3431
NM_009433	34001995	34004690	33927040	1	1	3437
NM_030203	34017226	34021125	34004690	1	1	3438
NM_001347463	34023414	34138356	34021125	2	11	3439
NM_176968	34023414	34138356	34138356	2	12	3450
NM_009925	34109786	34116890	34138356	1	3	3462
NM_010237	34203205	34331035	34138356	1	9	3465
NM_001358769	34203205	34331035	34331035	1	9	3474
NM_001159544	34203205	34331035	34331035	1	8	3483
NM_001081208	36226612	36554199	34331035	1	4	3491
NM_001253356	36226612	36554199	36554199	1	5	3495
NM_001253355	36226612	36554199	36554199	1	6	3500
NM_008229	36694349	36721693	36554199	1	14	3506
NM_008538	36853048	36858731	36721693	2	2	3520
NR_131035	37895579	37901708	36858731	1	3	3522
NM_001177783	38540346	38541584	37901708	2	3	3525
NM_010681	38685320	38829993	38541584	1	38	3528
NM_001359442	38838609	38853705	38829993	2	5	3566
NM_183254	38838609	38853711	38853705	2	5	3571
NR_153111	38838609	38853711	38853711	2	4	3576
NM_001359444	38838609	38853711	38853711	2	5	3580
NM_001359441	38838609	38853711	38853711	2	5	3585
NM_001359443	38838609	38853719	38853711	2	5	3590
NM_001359440	38838609	38853719	38853719	2	5	3595
NM_028006	38853828	38870863	38853719	1	12	3600
NM_001127376	38870776	38883599	38870863	2	5	3612
NM_001122892	39089604	39285179	38883599	1	13	3617
NM_001122893	39089604	39285179	39285179	1	14	3630
NM_008054	39089604	39285179	39285179	1	14	3644
NR_152259	39275876	39333487	39285179	2	6	3658
NR_152260	39315660	39333487	39333487	2	3	3664
NM_134000	39332739	39375112	39333487	1	9	3667
NR_038037	39341216	39451812	39375112	2	3	3676
NM_011264	39451965	39595010	39451812	1	32	3679
NR_033628	39612565	39619043	39595010	2	4	3711
NR_160807	39640187	39646741	39619043	2	4	3715
NR_160808	39666713	39679958	39646741	2	4	3719
NM_001113388	39677866	39706451	39679958	2	4	3723
NM_001113385	39687958	39706451	39706451	2	4	3727
NM_001001489	39687958	39706451	39706451	2	4	3731
NM_144821	39721378	39745073	39706451	2	4	3735
NM_001114332	39753340	39862059	39745073	2	6	3739
NM_028247	39795207	39862059	39862059	2	3	3745
NM_001042556	39943051	39966784	39862059	2	10	3748
NM_023323	39943051	39966844	39966784	2	10	3758
NM_001359493	39967506	39977367	39966844	2	6	3768
NM_026113	39967506	39977517	39977367	2	6	3774
NM_001359491	39967506	39977517	39977517	2	6	3780
NM_001359492	39967506	39977517	39977517	2	6	3786
NR_002842	39978273	39978484	39977517	1	1	3792
NM_009665	40007263	40021993	39978484	2	8	3793
NM_007444	40007270	40021991	40021993	2	8	3801
NM_001291816	40069113	40203623	40021993	1	12	3809
NM_001168304	40069113	40203623	40203623	1	13	3821
NM_001291817	40069113	40203623	40203623	1	12	3834
NM_198164	40069113	40203623	40203623	1	12	3846
NM_027572	40290167	40323937	40203623	1	8	3858
NM_001316719	40349816	40361373	40323937	1	5	3866
NM_027442	40349816	40369736	40361373	1	5	3871
NM_001316718	40349816	40394720	40369736	1	5	3876
NM_001316717	40349816	40394720	40394720	1	5	3881
NM_001316716	40349816	40394720	40394720	1	5	3886
NR_133568	40349816	40401652	40394720	1	5	3891
NM_177793	40403087	40530888	40401652	1	5	3896
NM_027879	40551426	40602948	40530888	2	15	3901
NM_031877	40603339	40658374	40602948	1	9	3916
NM_199058	40789782	40792095	40658374	2	2	3925
NM_133999	40907977	41023046	40792095	2	23	3927
NM_001370813	41023739	41153373	41023046	1	40	3950
NM_001277230	41170163	41173273	41153373	1	2	3990
NM_001277229	41170163	41185387	41173273	1	6	3992
NR_102360	41170163	41185387	41185387	1	7	3998
NM_153398	41170163	41185387	41185387	1	7	4005
NM_001164433	41196119	41206835	41185387	1	23	4012
NM_138315	41196119	41206835	41206835	1	24	4035
NM_001358839	41197815	41206835	41206835	1	22	4059
NM_001358838	41197815	41206835	41206835	1	23	4081
NM_009213	41206977	41210145	41206835	2	10	4104
NM_028430	41210244	41234093	41210145	1	8	4114
NM_016898	41239305	41250847	41234093	1	6	4122
NM_001358562	41258649	41436268	41250847	2	48	4128
NR_045341	41287821	41296281	41436268	1	4	4176
NM_029132	41438645	41529468	41436268	2	12	4180
NM_001243075	41438645	41529468	41529468	2	10	4192
NM_001243074	41438645	41529673	41529468	2	11	4202
NM_026643	41438645	41529673	41529673	2	11	4213
NR_152819	41466526	41500539	41529673	1	4	4224
NM_001162908	41530379	41628241	41529673	1	10	4228
NM_001013370	41607244	41628241	41628241	1	10	4238
NM_001034858	41634796	41738187	41628241	2	18	4248
NM_019740	41905591	41996547	41738187	2	4	4266
NM_001359297	42032390	42198370	41996547	2	12	4270
NM_145743	42032390	42198370	42198370	2	13	4282
NM_017472	42221859	42255174	42198370	1	4	4295
NM_152229	42281769	42303395	42255174	2	9	4299
NM_172416	42398721	42422267	42303395	1	6	4308
NM_001359283	42481301	42552319	42422267	1	21	4314
NM_001359284	42481301	42552319	42552319	1	20	4335
NM_001359285	42481301	42552319	42552319	1	20	4355
NM_153055	42481301	42552319	42552319	1	21	4375
NM_001359286	42481301	42552319	42552319	1	21	4396
NM_001359266	42580317	42654165	42552319	1	6	4417
NM_001359264	42580317	42680587	42654165	1	8	4423
NM_172938	42580317	42680587	42680587	1	9	4431
NM_001359265	42580317	42680587	42680587	1	7	4440
NR_153349	42691088	42710967	42680587	2	3	4447
NM_175407	42722305	42894335	42710967	2	7	4450
NR_102361	42894504	42896370	42894335	1	1	4457
NM_027772	42941291	43160053	42896370	1	8	4458
NM_001168289	42941291	43184687	43160053	1	8	4466
NM_199028	43198945	43235222	43184687	1	4	4474
NM_001359601	43212444	43235222	43235222	1	4	4478
NM_001359600	43212970	43235222	43235222	1	4	4482
NM_026411	43244924	43260823	43235222	2	4	4486
NM_009846	43298974	43304070	43260823	1	2	4490
NR_033558	43313232	43350718	43304070	1	3	4492
NR_040581	43465963	43485641	43350718	1	4	4495
NR_131055	43545712	43553106	43485641	1	3	4499
NM_001081054	43593995	43621541	43553106	2	11	4502
NR_152603	43621612	43667668	43621541	1	8	4513
NM_130892	43621612	43667668	43667668	1	9	4521
NM_172393	43670112	43724651	43667668	2	20	4530
NM_001368306	43670436	43742080	43724651	2	21	4550
NM_001368305	43670436	43868633	43742080	2	22	4571
NR_001582	43890252	43939390	43868633	1	7	4593
NR_027506	43935230	43939390	43939390	1	4	4600
NM_001314013	43988144	44084104	43939390	1	7	4604
NM_053069	43988144	44084104	44084104	1	8	4611
NM_001358596	43988144	44084104	44084104	1	7	4619
NR_035450	44079481	44079573	44084104	1	1	4626
NM_007548	44156979	44178553	44084104	2	7	4627
NM_011156	44787021	44882556	44178553	1	15	4634
NR_155869	45007116	45009221	44882556	2	2	4649
NM_024286	45009110	45038255	45009221	1	4	4651
NM_024285	45055540	45092286	45038255	1	8	4655
NM_001031772	45096424	45190006	45092286	2	5	4663
NM_172473	45297634	45432150	45190006	1	24	4668
NR_040624	45527509	45571823	45432150	1	3	4692
NM_001358866	48813486	49507742	45571823	2	17	4695
NM_010349	48813486	49508571	49507742	2	18	4712
NM_001111268	48813486	49508571	49508571	2	17	4730
NM_198007	50312474	50571007	49508571	1	42	4747
NM_011376	50615456	50708957	50571007	1	11	4789
NM_001291893	51200417	51206134	50708957	1	8	4800
NM_001291892	51200417	51206134	51206134	1	9	4808
NM_008147	51200417	51206134	51206134	1	9	4817
NM_001291894	51210703	51216416	51206134	1	9	4826
NM_013532	51210703	51216416	51216416	1	9	4835
NM_029894	51305255	51310265	51216416	2	4	4844
NM_153071	51334628	51351263	51310265	2	6	4848
NM_001159389	51397565	51450234	51351263	1	19	4854
NM_177306	51405323	51450234	51450234	1	16	4873
NR_045158	51475979	51476999	51450234	2	1	4889
NM_001300957	51742307	51748276	51476999	1	3	4890
NM_153786	51742307	51748276	51748276	1	3	4893
NM_011282	51765731	51915049	51748276	2	44	4896
NM_025705	51953424	52041183	51915049	1	11	4940
NM_001347444	51953424	52041183	52041183	1	10	4951
NM_053187	52056829	52101929	52041183	2	8	4961
NM_001199272	52056829	52101929	52101929	2	9	4969
NM_025684	52111413	52124409	52101929	1	3	4978
NM_030250	52137352	52159997	52124409	1	5	4981
NR_037920	52262125	52265544	52159997	2	1	4986
NM_178675	52410306	52831427	52265544	1	8	4987
NR_152766	52954992	52980541	52831427	1	3	4995
NM_001204983	52993248	53099688	52980541	2	13	4998
NR_038015	53000075	53003492	53099688	1	3	5011
NM_023129	53057491	53065804	53099688	1	2	5014
NM_001141927	53057491	53065804	53099688	1	3	5016
NR_152767	53129687	53144077	53099688	1	3	5019
NR_037973	53218248	53238794	53144077	2	4	5022
NM_027830	53256120	53349762	53238794	2	13	5026
NM_025541	53316766	53329020	53349762	1	4	5039
NM_001081428	53352951	53470714	53349762	2	18	5043
NM_008548	53624590	53795542	53470714	2	13	5061
NR_038016	53795727	53800886	53795542	1	3	5074
NM_001033385	55734099	55948494	53800886	2	33	5077
NM_001163833	55826722	55836685	55948494	1	2	5110
NM_010288	56097105	56110224	55948494	1	2	5112
NR_152769	56151786	56195772	56110224	1	5	5114
NR_152768	56151786	56195772	56195772	1	6	5119
NR_045353	57198188	57206158	56195772	2	4	5125
NM_008297	57206190	57232948	57206158	1	12	5129
NM_019760	57235581	57252334	57232948	2	9	5141
NM_008863	57351786	57460917	57252334	1	6	5150
NM_001039051	57351786	57460917	57460917	1	5	5156
NM_001039053	57365674	57460917	57460917	1	6	5161
NM_001039052	57365674	57460917	57460917	1	5	5167
NM_001190402	57370786	57460917	57460917	1	5	5172
NM_001039050	57370786	57460917	57460917	1	5	5177
NM_021272	57504728	57508255	57460917	1	4	5182
NM_020561	57514349	57531635	57508255	1	8	5186
NM_001081954	57693398	57695422	57531635	2	1	5194
NM_001034869	57697595	57699407	57695422	2	1	5195
NM_027375	57718273	57768339	57699407	1	23	5196
NM_001359115	57786294	57887438	57768339	1	11	5219
NM_026148	57786294	57887438	57887438	1	10	5230
NM_001359116	57814710	57887438	57887438	1	10	5240
NM_201242	57834201	57887438	57887438	1	10	5250
NM_001193303	57857120	57887438	57887438	1	11	5260
NM_001346676	57857120	57887438	57887438	1	10	5271
NM_011240	57909599	57956901	57887438	1	29	5281
NM_001162956	57960684	58038991	57956901	1	16	5310
NM_010100	58063535	58138443	58038991	2	12	5326
NR_033565	58159492	58167024	58138443	1	5	5338
NM_172788	58276106	58601663	58167024	1	10	5343
NM_001024910	58604374	58684594	58601663	2	10	5353
NM_001024911	58626859	58684594	58684594	2	10	5363
NM_172939	58684669	58689180	58684594	1	1	5373
NM_001316371	58786043	58836051	58689180	1	15	5374
NM_001316370	58786043	58836051	58836051	1	14	5389
NM_011030	58786043	58836051	58836051	1	15	5403
NM_023530	58866432	58884723	58836051	1	4	5418
NM_010959	58885707	58904526	58884723	2	9	5422
